pais_grupo,valores_nivel_1,valores_nivel_2,n_grupos,n_registros,promedio_anios,anio_min_global,anio_max_global
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos,42 Bosque de coníferas","333 Matorrales (barbecho o en descanso),321 Café,420 Bosque de coníferas",2,6,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,43 Manglares,11 Urbano","332 Pastizales naturales y cultivados,430 Manglares,112 Urbano discontinuo",2,6,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","333 Matorrales (barbecho o en descanso),332 Pastizales naturales y cultivados,441 Masa arbórea ribereña",2,6,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","333 Matorrales (barbecho o en descanso),441 Masa arbórea ribereña",2,6,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,443  Árboles fuera de bosque y otras áreas naturales,321 Café",2,6,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,12 Otras tierras","410 Bosque latifoliado y mixto,121 Otros artificializado",3,6,2.0,2000,2018
El Salvador,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,325 Otros sistemas agroforestales o silvopastoriles,323 Frutales",2,6,3.0,2001,2018
Guatemala,31 Cultivos intensivos No-Arbóreos,"313 Caña de azúcar,311 Palma aceitera",3,6,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,32 Cultivos Arbóreos","313 Caña de azúcar,324 Hule",3,6,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","311 Palma aceitera,331 Granos básicos y hortalizas  y otros",3,6,2.0,2006,2016
Guatemala,"32 Cultivos Arbóreos,42 Bosque de coníferas","325 Otros sistemas agroforestales o silvopastoriles,420 Bosque de coníferas",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","333 Matorrales (barbecho o en descanso),111 Urbano continuo",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","333 Matorrales (barbecho o en descanso),112 Urbano discontinuo",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras","331 Granos básicos y hortalizas  y otros,122 Suelo desnudo, arena, rocoso, lava, otros",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,211 Cuerpos de agua natural",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","332 Pastizales naturales y cultivados,211 Cuerpos de agua natural",3,6,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,42 Bosque de coníferas","331 Granos básicos y hortalizas  y otros,420 Bosque de coníferas",3,6,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,321 Café",3,6,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","413 Bosque Mixto (Lat-Coniferas),325 Otros sistemas agroforestales o silvopastoriles",3,6,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,42 Bosque de coníferas","410 Bosque latifoliado y mixto,420 Bosque de coníferas",3,6,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,42 Bosque de coníferas","413 Bosque Mixto (Lat-Coniferas),420 Bosque de coníferas",3,6,2.0,2006,2016
Honduras,"21 Cuerpos de Agua,32 Cultivos Arbóreos","210 Cuerpos de Agua,325 Otros sistemas agroforestales o silvopastoriles",3,6,2.0,2000,2018
multipais_o_inconsistente,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua,44 Otros arbóreo en tierras no agrícola","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua,441 Masa arbórea ribereña",1,6,3.0,2001,2018
multipais_o_inconsistente,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,323 Frutales",1,6,3.0,2001,2018
multipais_o_inconsistente,"41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","410 Bosque latifoliado y mixto,331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",1,6,3.0,2001,2018
El Salvador,"12 Otras tierras,32 Cultivos Arbóreos","122 Suelo desnudo, arena, rocoso, lava, otros,325 Otros sistemas agroforestales o silvopastoriles",2,5,2.5,2000,2018
El Salvador,32 Cultivos Arbóreos,"325 Otros sistemas agroforestales o silvopastoriles,321 Café",2,4,2.0,2000,2018
Guatemala,11 Urbano,"112 Urbano discontinuo,111 Urbano continuo",2,4,2.0,2006,2016
Guatemala,"21 Cuerpos de Agua,22 Humedales","211 Cuerpos de agua natural,220 Humedales",2,4,2.0,2006,2016
Guatemala,31 Cultivos intensivos No-Arbóreos,"311 Palma aceitera,312 Bananeras",2,4,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","312 Bananeras,331 Granos básicos y hortalizas  y otros",2,4,2.0,2006,2016
Guatemala,32 Cultivos Arbóreos,"321 Café,325 Otros sistemas agroforestales o silvopastoriles",2,4,2.0,2006,2016
Guatemala,32 Cultivos Arbóreos,"324 Hule,325 Otros sistemas agroforestales o silvopastoriles",2,4,2.0,2006,2016
Guatemala,32 Cultivos Arbóreos,"325 Otros sistemas agroforestales o silvopastoriles,324 Hule",2,4,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","332 Pastizales naturales y cultivados,111 Urbano continuo",2,4,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","333 Matorrales (barbecho o en descanso),321 Café",2,4,2.0,2006,2016
Guatemala,41 Bosque latifoliado y mixto,"413 Bosque Mixto (Lat-Coniferas),410 Bosque latifoliado y mixto",2,4,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,11 Urbano","410 Bosque latifoliado y mixto,111 Urbano continuo",2,4,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,44 Otros arbóreo en tierras no agrícola","413 Bosque Mixto (Lat-Coniferas),443  Árboles fuera de bosque y otras áreas naturales",2,4,2.0,2006,2016
Honduras,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","332 Pastizales naturales y cultivados,442 Plantaciones forestales",2,4,2.0,2000,2018
multipais_o_inconsistente,"21 Cuerpos de Agua,32 Cultivos Arbóreos","210 Cuerpos de Agua,325 Otros sistemas agroforestales o silvopastoriles",1,4,2.0,2000,2018
Costa Rica,"11 Urbano,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","110 Urbano,443  Árboles fuera de bosque y otras áreas naturales,321 Café",1,3,3.0,2005,2016
Costa Rica,"11 Urbano,44 Otros arbóreo en tierras no agrícola,91 Otras","110 Urbano,442 Plantaciones forestales,910 Otras",1,3,3.0,2005,2016
Costa Rica,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","332 Pastizales naturales y cultivados,331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",1,3,3.0,2005,2017
Costa Rica,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua,11 Urbano","332 Pastizales naturales y cultivados,210 Cuerpos de Agua,110 Urbano",1,3,3.0,2005,2017
Costa Rica,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua,44 Otros arbóreo en tierras no agrícola","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua,443  Árboles fuera de bosque y otras áreas naturales",1,3,3.0,2005,2016
Costa Rica,"41 Bosque latifoliado y mixto,11 Urbano","412 Latifoliado secundario húmedo,110 Urbano",1,3,3.0,2005,2016
El Salvador,"11 Urbano,44 Otros arbóreo en tierras no agrícola","111 Urbano continuo,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"11 Urbano,44 Otros arbóreo en tierras no agrícola","112 Urbano discontinuo,443  Árboles fuera de bosque y otras áreas naturales,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"12 Otras tierras,11 Urbano","122 Suelo desnudo, arena, rocoso, lava, otros,112 Urbano discontinuo,111 Urbano continuo",1,3,3.0,2001,2018
El Salvador,"12 Otras tierras,44 Otros arbóreo en tierras no agrícola","122 Suelo desnudo, arena, rocoso, lava, otros,443  Árboles fuera de bosque y otras áreas naturales",1,3,3.0,2001,2018
El Salvador,"12 Otras tierras,44 Otros arbóreo en tierras no agrícola","122 Suelo desnudo, arena, rocoso, lava, otros,443  Árboles fuera de bosque y otras áreas naturales,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","313 Caña de azúcar,333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros",1,3,3.0,2001,2018
El Salvador,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","313 Caña de azúcar,333 Matorrales (barbecho o en descanso),323 Frutales",1,3,3.0,2001,2018
El Salvador,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","313 Caña de azúcar,331 Granos básicos y hortalizas  y otros,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"31 Cultivos intensivos No-Arbóreos,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","313 Caña de azúcar,443  Árboles fuera de bosque y otras áreas naturales,321 Café",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,111 Urbano continuo,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano,32 Cultivos Arbóreos","333 Matorrales (barbecho o en descanso),112 Urbano discontinuo,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,11 Urbano","331 Granos básicos y hortalizas  y otros,122 Suelo desnudo, arena, rocoso, lava, otros,111 Urbano continuo",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,122 Suelo desnudo, arena, rocoso, lava, otros,321 Café",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,32 Cultivos Arbóreos","331 Granos básicos y hortalizas  y otros,122 Suelo desnudo, arena, rocoso, lava, otros,323 Frutales",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,122 Suelo desnudo, arena, rocoso, lava, otros,323 Frutales",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,122 Suelo desnudo, arena, rocoso, lava, otros,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras,44 Otros arbóreo en tierras no agrícola","331 Granos básicos y hortalizas  y otros,122 Suelo desnudo, arena, rocoso, lava, otros,443  Árboles fuera de bosque y otras áreas naturales",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua,44 Otros arbóreo en tierras no agrícola","332 Pastizales naturales y cultivados,210 Cuerpos de Agua,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,323 Frutales,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","332 Pastizales naturales y cultivados,441 Masa arbórea ribereña,443  Árboles fuera de bosque y otras áreas naturales",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","332 Pastizales naturales y cultivados,443  Árboles fuera de bosque y otras áreas naturales,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","333 Matorrales (barbecho o en descanso),331 Granos básicos y hortalizas  y otros,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,441 Masa arbórea ribereña,323 Frutales",1,3,3.0,2001,2018
El Salvador,"33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,441 Masa arbórea ribereña,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,11 Urbano,44 Otros arbóreo en tierras no agrícola","410 Bosque latifoliado y mixto,112 Urbano discontinuo,441 Masa arbórea ribereña",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,12 Otras tierras,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,122 Suelo desnudo, arena, rocoso, lava, otros,321 Café",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,31 Cultivos intensivos No-Arbóreos,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,313 Caña de azúcar,321 Café",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,31 Cultivos intensivos No-Arbóreos,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,313 Caña de azúcar,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,31 Cultivos intensivos No-Arbóreos,44 Otros arbóreo en tierras no agrícola","410 Bosque latifoliado y mixto,313 Caña de azúcar,443  Árboles fuera de bosque y otras áreas naturales",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,323 Frutales,325 Otros sistemas agroforestales o silvopastoriles",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales,12 Otras tierras","410 Bosque latifoliado y mixto,332 Pastizales naturales y cultivados,122 Suelo desnudo, arena, rocoso, lava, otros",1,3,3.0,2001,2018
El Salvador,"41 Bosque latifoliado y mixto,44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","410 Bosque latifoliado y mixto,441 Masa arbórea ribereña,323 Frutales",1,3,3.0,2001,2018
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua",1,3,3.0,2001,2018
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,21 Cuerpos de Agua,44 Otros arbóreo en tierras no agrícola","331 Granos básicos y hortalizas  y otros,210 Cuerpos de Agua,441 Masa arbórea ribereña",1,3,3.0,2001,2018
Guatemala,"41 Bosque latifoliado y mixto,33 Cultivos extensivos, Pastizales y matorrales,44 Otros arbóreo en tierras no agrícola","410 Bosque latifoliado y mixto,331 Granos básicos y hortalizas  y otros,441 Masa arbórea ribereña",1,3,3.0,2001,2018
Costa Rica,41 Bosque latifoliado y mixto,"411 Latifoliado maduro húmedo,412 Latifoliado secundario húmedo",1,2,1.0,2014,2014
Costa Rica,"41 Bosque latifoliado y mixto,43 Manglares","411 Latifoliado maduro húmedo,430 Manglares",1,2,1.0,2014,2014
El Salvador,"31 Cultivos intensivos No-Arbóreos,21 Cuerpos de Agua","313 Caña de azúcar,210 Cuerpos de Agua",1,2,2.0,2000,2018
El Salvador,"43 Manglares,32 Cultivos Arbóreos","430 Manglares,325 Otros sistemas agroforestales o silvopastoriles",1,2,2.0,2000,2018
Guatemala,"11 Urbano,32 Cultivos Arbóreos","112 Urbano discontinuo,321 Café",1,2,2.0,2006,2016
Guatemala,"11 Urbano,32 Cultivos Arbóreos","112 Urbano discontinuo,324 Hule",1,2,2.0,2006,2016
Guatemala,"11 Urbano,32 Cultivos Arbóreos","112 Urbano discontinuo,325 Otros sistemas agroforestales o silvopastoriles",1,2,2.0,2006,2016
Guatemala,"12 Otras tierras,32 Cultivos Arbóreos","122 Suelo desnudo, arena, rocoso, lava, otros,324 Hule",1,2,2.0,2006,2016
Guatemala,"12 Otras tierras,44 Otros arbóreo en tierras no agrícola","122 Suelo desnudo, arena, rocoso, lava, otros,443  Árboles fuera de bosque y otras áreas naturales",1,2,2.0,2006,2016
Guatemala,"21 Cuerpos de Agua,12 Otras tierras","212 Cuerpos de agua artificial,122 Suelo desnudo, arena, rocoso, lava, otros",1,2,2.0,2006,2016
Guatemala,"22 Humedales,11 Urbano","220 Humedales,112 Urbano discontinuo",1,2,2.0,2006,2016
Guatemala,31 Cultivos intensivos No-Arbóreos,"311 Palma aceitera,313 Caña de azúcar",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,11 Urbano","313 Caña de azúcar,111 Urbano continuo",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,32 Cultivos Arbóreos","311 Palma aceitera,325 Otros sistemas agroforestales o silvopastoriles",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,32 Cultivos Arbóreos","312 Bananeras,321 Café",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","312 Bananeras,333 Matorrales (barbecho o en descanso)",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,33 Cultivos extensivos, Pastizales y matorrales","315 Otros cultivos intensivos no arbóreos,333 Matorrales (barbecho o en descanso)",1,2,2.0,2006,2016
Guatemala,"31 Cultivos intensivos No-Arbóreos,43 Manglares","313 Caña de azúcar,430 Manglares",1,2,2.0,2006,2016
Guatemala,"32 Cultivos Arbóreos,42 Bosque de coníferas","321 Café,420 Bosque de coníferas",1,2,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,11 Urbano","331 Granos básicos y hortalizas  y otros,111 Urbano continuo",1,2,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,22 Humedales","333 Matorrales (barbecho o en descanso),220 Humedales",1,2,2.0,2006,2016
Guatemala,"33 Cultivos extensivos, Pastizales y matorrales,32 Cultivos Arbóreos","332 Pastizales naturales y cultivados,321 Café",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,11 Urbano","410 Bosque latifoliado y mixto,112 Urbano discontinuo",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,12 Otras tierras","413 Bosque Mixto (Lat-Coniferas),122 Suelo desnudo, arena, rocoso, lava, otros",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,21 Cuerpos de Agua","410 Bosque latifoliado y mixto,211 Cuerpos de agua natural",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,22 Humedales","410 Bosque latifoliado y mixto,220 Humedales",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,31 Cultivos intensivos No-Arbóreos","413 Bosque Mixto (Lat-Coniferas),311 Palma aceitera",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,32 Cultivos Arbóreos","413 Bosque Mixto (Lat-Coniferas),321 Café",1,2,2.0,2006,2016
Guatemala,"41 Bosque latifoliado y mixto,43 Manglares","410 Bosque latifoliado y mixto,430 Manglares",1,2,2.0,2006,2016
Guatemala,"44 Otros arbóreo en tierras no agrícola,32 Cultivos Arbóreos","443  Árboles fuera de bosque y otras áreas naturales,325 Otros sistemas agroforestales o silvopastoriles",1,2,2.0,2006,2016
